2000,1111,Albert Gore Jr.,39.07
2000,1111,Ralph Nader,0.76
2000,1111,Patrick Buchanan,0.61
2000,1111,Harry Browne,0.49
2000,1111,Other (+),0.15
2000,1113,Albert Gore Jr.,56.83
2000,1113,George W. Bush,41.95
2000,1113,Ralph Nader,0.74
2000,1113,Other (+),0.49
2000,1115,George W. Bush,71.05
2000,1115,Albert Gore Jr.,26.92
2000,1115,Ralph Nader,0.92
2000,1115,Patrick Buchanan,0.60
2000,1115,Harry Browne,0.36
2000,1115,Other (+),0.15
2000,1117,George W. Bush,76.70
2000,1117,Albert Gore Jr.,21.22
2000,1117,Ralph Nader,1.31
2000,1117,Harry Browne,0.45
2000,1117,Other (+),0.32
2000,1119,Albert Gore Jr.,72.52
2000,1119,George W. Bush,26.76
2000,1119,Ralph Nader,0.33
2000,1119,Other (+),0.39
2000,1121,George W. Bush,54.25
2000,1121,Albert Gore Jr.,44.26
2000,1121,Ralph Nader,0.72
2000,1121,Patrick Buchanan,0.42
2000,1121,Harry Browne,0.29
2000,1121,Other (+),0.06
2000,1123,George W. Bush,60.33
2000,1123,Albert Gore Jr.,38.04
2000,1123,Ralph Nader,0.94
2000,1123,Harry Browne,0.29
2000,1123,Patrick Buchanan,0.27
2000,1123,Other (+),0.13
2000,1125,George W. Bush,56.56
2000,1125,Albert Gore Jr.,40.95
2000,1125,Ralph Nader,1.68
2000,1125,Harry Browne,0.42
2000,1125,Patrick Buchanan,0.32
2000,1125,Other (+),0.08
2000,1127,George W. Bush,52.60
2000,1127,Albert Gore Jr.,45.32
2000,1127,Ralph Nader,1.03
2000,1127,Patrick Buchanan,0.69
2000,1127,Harry Browne,0.27
2000,1127,Other (+),0.09
2000,1129,George W. Bush,54.20
2000,1129,Albert Gore Jr.,44.58
2000,1129,Patrick Buchanan,0.51
2000,1129,Ralph Nader,0.34
2000,1129,Harry Browne,0.29
2000,1129,Other (+),0.08
2000,1131,Albert Gore Jr.,67.19
2000,1131,George W. Bush,32.40
2000,1131,Other (+),0.41
2000,1133,George W. Bush,68.82
2000,1133,Albert Gore Jr.,28.89
2000,1133,Patrick Buchanan,0.98
2000,1133,Ralph Nader,0.94
2000,1133,Other (+),0.36
2000,4001,Albert Gore Jr.,66.95
2000,4001,George W. Bush,30.57
2000,4001,Ralph Nader,1.26
2000,4001,Patrick Buchanan,0.69
2000,4001,L. Neil Smith,0.34
2000,4001,Other (+),0.20
2000,4003,George W. Bush,54.69
2000,4003,Albert Gore Jr.,40.19
2000,4003,Ralph Nader,3.35
2000,4003,Patrick Buchanan,0.95
2000,4003,L. Neil Smith,0.60
2000,4003,Other (+),0.22
